,result,table,_time,_start,_stop,IdRegelaar,_measurement,fieldName,id,measurementName,endTime
0,unique,0,2022-08-04 08:22:45+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-10,MPXPRO,1659607458.0
1,unique,1,2022-07-15 08:49:59+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-17,MPXPRO,1657885748.0
2,unique,1,2022-07-18 10:21:24+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-17,MPXPRO,1658167954.0
3,unique,1,2022-07-19 14:48:01+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-17,MPXPRO,1658272292.0
4,unique,1,2022-07-24 17:12:47+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-17,MPXPRO,1658773657.0
5,unique,1,2022-07-27 14:41:53+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-17,MPXPRO,1658935508.0
6,unique,1,2022-07-28 06:45:16+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-17,MPXPRO,1659028988.0
7,unique,1,2022-07-31 16:43:42+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-17,MPXPRO,1659302339.0
8,unique,1,2022-08-02 14:35:16+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-17,MPXPRO,1659463424.0
9,unique,1,2022-08-03 08:32:22+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-17,MPXPRO,1659522441.0
10,unique,1,2022-08-03 15:55:00+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-17,MPXPRO,1659601432.0
11,unique,2,2022-07-11 17:25:15+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1657568553.0
12,unique,2,2022-07-13 14:08:42+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1657725088.0
13,unique,2,2022-07-15 04:45:27+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1657868508.0
14,unique,2,2022-07-16 04:34:26+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1657954770.0
15,unique,2,2022-07-16 10:34:30+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1657977562.0
16,unique,2,2022-07-17 09:52:02+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1658057127.0
17,unique,2,2022-07-19 13:58:45+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1658242458.0
18,unique,2,2022-07-20 13:23:36+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1658345126.0
19,unique,2,2022-07-23 10:43:18+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1658582136.0
20,unique,2,2022-07-24 10:14:06+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1658667029.0
21,unique,2,2022-07-27 13:10:18+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1658932581.0
22,unique,2,2022-07-30 05:34:53+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1659164084.0
23,unique,2,2022-08-03 13:23:52+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1659555418.0
24,unique,2,2022-08-07 09:25:03+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1659871179.0
25,unique,2,2022-08-08 16:19:28+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-19,MPXPRO,1659987516.0
26,unique,3,2022-07-19 13:18:05+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-21,MPXPRO,1658238750.0
27,unique,4,2022-07-13 08:29:50+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-25,MPXPRO,1657709429.0
28,unique,4,2022-07-18 13:30:35+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-25,MPXPRO,1658159702.0
29,unique,4,2022-07-24 10:27:32+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-25,MPXPRO,1658668819.0
30,unique,4,2022-07-27 14:55:27+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-25,MPXPRO,1658934549.0
31,unique,4,2022-08-03 14:03:19+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-25,MPXPRO,1659536812.0
32,unique,4,2022-08-05 13:57:07+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-25,MPXPRO,1659715228.0
33,unique,5,2022-07-12 13:01:25+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-26,MPXPRO,1657632177.0
34,unique,5,2022-07-15 12:55:50+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-26,MPXPRO,1657894147.0
35,unique,5,2022-07-16 12:59:03+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-26,MPXPRO,1657982159.0
36,unique,5,2022-07-19 15:49:55+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-26,MPXPRO,1658255431.0
37,unique,5,2022-07-23 12:49:58+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-26,MPXPRO,1658581603.0
38,unique,6,2022-07-25 09:11:02+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-33,MPXPRO,1658746655.0
39,unique,6,2022-07-29 06:11:51+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-33,MPXPRO,1659075735.0
40,unique,6,2022-08-02 11:20:52+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-33,MPXPRO,1659440769.0
41,unique,7,2022-07-26 13:20:35+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-34,MPXPRO,1658856103.0
42,unique,7,2022-07-27 08:48:21+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-34,MPXPRO,1658940595.0
43,unique,7,2022-08-05 13:21:46+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-34,MPXPRO,1659713452.0
44,unique,8,2022-07-10 16:25:39+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1657478956.0
45,unique,8,2022-07-11 16:36:54+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1657565242.0
46,unique,8,2022-07-12 08:30:59+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1657619339.0
47,unique,8,2022-07-14 10:02:36+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1657795821.0
48,unique,8,2022-07-16 10:01:16+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1657968268.0
49,unique,8,2022-07-19 16:00:12+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1658247575.0
50,unique,8,2022-07-20 13:44:45+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1658342898.0
51,unique,8,2022-07-23 10:13:47+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1658580269.0
52,unique,8,2022-07-30 13:42:19+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1659193429.0
53,unique,8,2022-08-04 16:20:37+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1659630622.0
54,unique,8,2022-08-06 13:40:15+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-36,MPXPRO,1659798297.0
55,unique,9,2022-07-12 10:33:01+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-38,MPXPRO,1657625200.0
56,unique,9,2022-08-05 12:05:12+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-38,MPXPRO,1659707328.0
57,unique,9,2022-08-05 20:45:06+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-38,MPXPRO,1659734719.0
58,unique,10,2022-07-19 12:14:04+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_HA,calis-6,MPXPRO,1658257843.0
59,unique,11,2022-08-01 09:40:46+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_controle_online,calis-36,MPXPRO,1659347633.0
60,unique,12,2022-07-23 18:11:33+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_controle_online,calis-6,MPXPRO,1658600183.0
61,unique,13,2022-07-22 22:34:21+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_controle_online,calis-7,AKCC5XX,1658529528.0
62,unique,13,2022-08-08 13:44:56+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_controle_online,calis-7,AKCC5XX,1659973627.0
63,unique,13,2022-08-09 01:10:04+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1,calisAlarms,A_controle_online,calis-7,AKCC5XX,1660008105.0
64,unique,14,2022-07-23 18:11:21+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1-1,calisAlarms,A_controle_online,calis-2,EVDSH,1658600160.0
65,unique,15,2022-07-23 18:11:34+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1-1,calisAlarms,A_controle_online,calis-6,Energie,1658600184.0
66,unique,16,2022-07-23 17:53:17+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1-17,calisAlarms,A_controle_online,calis-4,XM678K,1658599071.0
67,unique,16,2022-07-23 18:11:26+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1-17,calisAlarms,A_controle_online,calis-4,XM678K,1658600172.0
68,unique,16,2022-07-26 15:09:30+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,1-17,calisAlarms,A_controle_online,calis-4,XM678K,1658849135.0
69,unique,17,2022-07-19 15:02:46+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_HA,calis-17,MPXPRO,1658295143.0
70,unique,17,2022-07-20 06:31:10+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_HA,calis-17,MPXPRO,1658320621.0
71,unique,17,2022-07-24 17:08:56+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_HA,calis-17,MPXPRO,1658755586.0
72,unique,17,2022-08-03 15:49:39+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_HA,calis-17,MPXPRO,1659602906.0
73,unique,18,2022-07-19 13:17:43+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_HA,calis-19,MPXPRO,1658268308.0
74,unique,19,2022-07-19 13:13:23+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_HA,calis-21,MPXPRO,1658238999.0
75,unique,20,2022-07-19 17:06:33+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_HA,calis-26,MPXPRO,1658254176.0
76,unique,21,2022-07-19 13:37:13+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_HA,calis-32,MPXPRO,1658240446.0
77,unique,22,2022-08-08 15:08:37+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_controle_online,calis-27,AKCC5XX,1659973130.0
78,unique,23,2022-08-01 09:40:51+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_controle_online,calis-36,MPXPRO,1659347639.0
79,unique,24,2022-08-05 12:39:04+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_controle_online,calis-38,MPXPRO,1659706955.0
80,unique,25,2022-07-23 18:11:28+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_controle_online,calis-5,AKCC5XX,1658600175.0
81,unique,26,2022-07-23 18:11:33+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_controle_online,calis-6,MPXPRO,1658600182.0
82,unique,27,2022-07-22 22:34:22+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_controle_online,calis-7,AKCC5XX,1658529528.0
83,unique,27,2022-08-08 15:00:18+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_controle_online,calis-7,AKCC5XX,1659973633.0
84,unique,27,2022-08-09 01:10:08+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,10,calisAlarms,A_controle_online,calis-7,AKCC5XX,1660008110.0
85,unique,28,2022-07-23 18:11:21+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-24,calisAlarms,A_controle_online,calis-2,EVDSH,1658600162.0
86,unique,29,2022-07-22 22:34:09+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_controle_online,calis-4,XJP60D,1658529511.0
87,unique,29,2022-07-23 18:11:27+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_controle_online,calis-4,XJP60D,1658600173.0
88,unique,29,2022-07-26 15:09:38+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_controle_online,calis-4,XJP60D,1658849144.0
89,unique,30,2022-07-19 16:45:05+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658249226.0
90,unique,30,2022-07-19 17:31:03+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658252228.0
91,unique,30,2022-07-19 18:09:08+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658254510.0
92,unique,30,2022-07-19 19:01:08+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658257389.0
93,unique,30,2022-07-19 19:43:08+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658260148.0
94,unique,30,2022-07-19 20:03:06+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658262063.0
95,unique,30,2022-07-19 20:35:08+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658263027.0
96,unique,30,2022-07-19 21:33:04+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658266503.0
97,unique,30,2022-07-24 11:27:06+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658662631.0
98,unique,30,2022-07-24 12:29:10+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658666829.0
99,unique,30,2022-07-24 16:41:07+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658680988.0
100,unique,30,2022-07-24 17:35:10+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,100-38,calisAlarms,A_ingang,calis-4,XJP60D,1658684229.0
101,unique,31,2022-07-22 22:34:09+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,101-39,calisAlarms,A_controle_online,calis-4,XJP60D,1658529511.0
102,unique,31,2022-07-23 18:11:27+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,101-39,calisAlarms,A_controle_online,calis-4,XJP60D,1658600173.0
103,unique,31,2022-07-26 15:09:39+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,101-39,calisAlarms,A_controle_online,calis-4,XJP60D,1658849145.0
104,unique,32,2022-07-22 22:34:09+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,102-40,calisAlarms,A_controle_online,calis-4,XJP60D,1658529511.0
105,unique,32,2022-07-23 18:11:27+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,102-40,calisAlarms,A_controle_online,calis-4,XJP60D,1658600173.0
106,unique,32,2022-07-26 15:09:39+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,102-40,calisAlarms,A_controle_online,calis-4,XJP60D,1658849145.0
107,unique,33,2022-07-19 15:30:27+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_HA,calis-17,MPXPRO,1658295171.0
108,unique,33,2022-07-20 06:31:40+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_HA,calis-17,MPXPRO,1658315000.0
109,unique,33,2022-07-24 16:14:11+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_HA,calis-17,MPXPRO,1658747419.0
110,unique,33,2022-08-03 15:30:26+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_HA,calis-17,MPXPRO,1659602906.0
111,unique,34,2022-07-19 12:14:03+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_HA,calis-25,MPXPRO,1658237324.0
112,unique,35,2022-07-26 06:40:37+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_HA,calis-32,MPXPRO,1658820168.0
113,unique,36,2022-08-08 15:08:37+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_controle_online,calis-27,AKCC5XX,1659973130.0
114,unique,37,2022-08-01 09:40:52+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_controle_online,calis-36,MPXPRO,1659347640.0
115,unique,38,2022-07-23 18:11:28+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_controle_online,calis-5,AKCC5XX,1658600175.0
116,unique,39,2022-07-23 18:11:33+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_controle_online,calis-6,MPXPRO,1658600182.0
117,unique,40,2022-08-08 15:00:18+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_controle_online,calis-7,AKCC5XX,1659973634.0
118,unique,40,2022-08-09 01:10:09+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,11,calisAlarms,A_controle_online,calis-7,AKCC5XX,1660008111.0
119,unique,41,2022-07-25 06:24:10+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp1_LT,calis-17,PrackBooster,1658730265.0
120,unique,41,2022-08-04 05:54:31+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp1_LT,calis-17,PrackBooster,1659592934.0
121,unique,41,2022-08-04 06:08:33+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp1_LT,calis-17,PrackBooster,1659593511.0
122,unique,41,2022-08-04 06:12:05+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp1_LT,calis-17,PrackBooster,1659602850.0
123,unique,42,2022-07-19 13:57:33+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp1_MT,calis-17,PrackBooster,1658250315.0
124,unique,42,2022-07-19 17:05:29+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp1_MT,calis-17,PrackBooster,1658251605.0
125,unique,42,2022-07-19 17:51:52+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp1_MT,calis-17,PrackBooster,1658253140.0
126,unique,42,2022-07-19 17:57:52+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp1_MT,calis-17,PrackBooster,1658253527.0
127,unique,42,2022-07-24 15:06:53+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp1_MT,calis-17,PrackBooster,1658733049.0
128,unique,42,2022-08-03 14:37:15+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp1_MT,calis-17,PrackBooster,1659602850.0
129,unique,43,2022-07-18 14:43:26+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp2_MT,calis-17,PrackBooster,1658250315.0
130,unique,43,2022-07-19 17:05:29+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp2_MT,calis-17,PrackBooster,1658253098.0
131,unique,43,2022-07-19 17:51:52+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp2_MT,calis-17,PrackBooster,1658253140.0
132,unique,43,2022-07-19 17:57:52+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp2_MT,calis-17,PrackBooster,1658253499.0
133,unique,43,2022-07-24 15:20:04+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp2_MT,calis-17,PrackBooster,1658729034.0
134,unique,43,2022-08-03 14:51:32+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp2_MT,calis-17,PrackBooster,1659592920.0
135,unique,43,2022-08-04 06:45:10+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_Comp2_MT,calis-17,PrackBooster,1659602850.0
136,unique,44,2022-07-19 13:51:41+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_HA,calis-19,MPXPRO,1658254401.0
137,unique,45,2022-07-19 16:17:16+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_HA,calis-26,MPXPRO,1658254219.0
138,unique,46,2022-07-19 16:45:58+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_H_Prec,calis-17,PrackBooster,1658249526.0
139,unique,46,2022-07-19 16:52:35+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_H_Prec,calis-17,PrackBooster,1658250315.0
140,unique,46,2022-07-19 17:06:43+00:00,2022-07-10 11:14:08.793746+00:00,2022-08-09 11:14:08.793746+00:00,12,calisAlarms,A_H_Prec,calis-17,PrackBooster,1658251781.0
